height,weight,highestEducation,wages,drinkingOrSmoke,Appearance,dressStyle,lovers,sports,tatoo,houses,hookUp,judgement
188.0,54.2,1,2,3,4,2,1,1,0,2,0,1
168.6,57.4,3,5,3,6,1,0,1,0,1,0,2
181.9,70.2,2,0,3,5,2,0,1,4,0,0,0
167.1,56.4,2,2,3,5,3,0,0,0,0,0,0
183.2,59.1,2,2,1,5,1,1,1,7,1,0,0
173.2,61.7,2,4,1,3,3,1,2,0,2,0,1
173.6,65.2,2,2,1,6,1,0,1,1,1,0,1
170.7,66.8,3,0,1,5,3,3,1,0,1,0,0
165.0,71.2,2,2,1,5,1,2,3,1,0,0,0
172.7,66.4,2,3,1,6,2,0,1,9,1,1,1
175.7,57.3,2,3,0,6,1,2,3,0,0,1,1
180.7,66.3,2,2,0,5,3,1,1,6,0,0,0
165.0,61.5,3,3,2,7,2,1,2,0,1,0,2
182.4,62.1,3,0,0,4,1,3,1,2,1,1,0
172.6,63.0,1,2,1,6,2,0,1,0,1,0,1
175.7,61.0,3,2,1,5,1,0,0,0,1,0,0
166.8,63.4,2,2,1,7,3,0,1,0,3,0,2
179.3,61.7,1,2,1,5,2,0,1,7,1,0,0
181.4,69.6,2,2,3,5,3,2,1,0,0,0,0
169.8,62.8,0,3,0,4,1,0,0,0,0,1,0
168.0,68.4,1,1,2,5,3,1,1,0,1,1,0
172.4,55.5,3,4,0,6,2,1,2,0,1,0,1
176.4,71.8,2,2,1,6,3,2,2,10,0,0,1
177.1,61.4,2,2,2,5,2,0,1,0,1,0,0
177.0,60.6,3,2,1,4,2,0,0,8,0,1,0
179.7,64.6,2,1,1,6,1,2,3,0,1,1,1
173.5,63.5,2,2,0,5,2,3,2,0,0,0,0
168.9,64.5,2,1,1,6,2,1,3,0,0,0,1
172.6,65.4,2,3,1,5,3,1,2,1,0,1,1
167.3,62.4,1,2,1,6,1,1,3,0,0,0,1
169.4,60.9,3,1,1,7,1,1,1,0,0,2,2
181.4,64.2,3,2,1,5,1,1,0,0,1,0,0
178.3,64.0,0,4,1,4,3,2,1,0,1,0,1
171.7,65.4,3,0,1,4,2,1,2,0,0,0,0
173.6,66.2,1,2,1,5,3,0,1,3,0,1,0
177.3,53.6,2,2,3,6,1,1,1,0,0,0,1
178.3,61.7,2,3,1,6,1,2,1,0,2,0,1
175.2,58.0,2,2,1,5,2,1,0,3,1,3,0
166.6,64.6,3,5,1,6,1,1,2,0,2,0,2
170.7,63.3,2,2,1,4,2,1,2,10,2,0,1
170.0,65.0,2,2,0,4,2,2,2,0,0,0,0
168.0,66.6,2,2,1,5,3,2,0,0,3,0,2
168.5,57.8,1,2,0,4,2,1,1,8,1,1,0
178.3,58.7,2,2,1,7,1,2,1,0,0,0,2
172.3,64.3,2,2,0,5,3,0,1,0,1,0,0
170.7,71.7,1,2,3,5,3,2,0,0,1,0,0
176.7,61.2,3,2,2,5,1,0,0,0,0,1,0
161.8,68.3,3,4,0,4,1,2,1,0,1,0,1
176.0,72.2,3,0,0,6,1,1,0,0,0,1,1
171.9,61.2,2,3,1,9,1,0,2,3,1,0,2
178.2,67.7,2,4,1,5,2,1,1,0,1,0,1
170.7,60.8,3,0,1,3,1,0,2,0,1,3,0
165.6,57.2,1,4,1,5,2,1,3,0,0,1,1
171.3,66.8,3,2,2,4,1,0,1,1,2,0,1
172.5,65.2,2,0,1,4,3,0,3,2,2,0,1
175.5,68.5,1,2,3,5,1,3,0,0,0,0,0
176.2,64.3,4,2,3,5,2,1,1,0,1,0,0
180.2,55.9,3,1,1,5,2,3,2,0,0,0,0
179.1,68.2,3,0,1,5,2,1,3,0,2,0,1
171.1,66.5,2,2,3,5,3,0,0,9,1,0,0
166.6,70.2,3,2,1,5,3,1,1,0,1,0,0
184.7,63.2,2,2,2,5,2,2,1,0,2,1,1
173.0,56.9,3,2,3,4,1,1,0,0,0,0,0
174.7,59.1,2,1,0,4,2,1,0,6,1,0,0
175.7,67.4,2,2,1,7,2,0,1,10,1,1,2
164.8,68.2,2,2,3,4,3,3,0,10,2,1,1
175.0,73.0,2,2,0,5,1,0,1,0,0,1,0
170.5,61.1,2,1,1,3,3,0,1,0,1,0,0
176.4,66.8,2,2,1,4,3,0,1,0,1,1,0
182.0,71.2,1,2,1,5,1,1,3,0,0,0,2
177.4,57.2,1,2,0,4,2,1,1,0,1,0,0
173.3,60.2,1,3,1,5,2,1,0,0,2,0,1
174.2,60.5,2,2,1,5,3,2,1,0,1,0,0
178.1,56.1,3,2,0,5,2,0,1,1,1,0,0
172.9,65.2,3,2,2,7,2,0,1,0,0,0,2
173.1,54.0,2,1,0,6,2,2,0,0,2,0,1
175.7,54.2,1,2,2,5,3,2,1,1,0,0,0
184.8,74.0,1,1,1,5,1,0,0,8,0,0,0
172.4,66.3,3,2,1,5,2,0,2,0,1,1,1
178.4,66.4,2,2,0,4,2,0,2,0,1,0,0
177.9,64.1,2,2,3,5,3,1,1,0,1,1,0
170.4,58.9,4,0,3,5,2,3,1,0,0,1,0
167.0,66.6,1,2,0,3,3,2,1,1,2,0,1
174.4,57.4,2,0,1,6,1,1,3,5,1,0,1
172.5,63.4,1,0,3,4,1,0,1,10,1,0,0
178.4,60.4,1,3,1,3,2,0,1,0,1,0,0
178.7,75.8,1,4,3,4,3,0,1,0,0,0,1
176.6,61.7,2,2,1,6,1,1,2,6,1,1,1
181.9,61.5,3,0,1,7,3,0,2,0,1,0,2
171.3,57.0,3,2,1,6,3,2,2,0,0,0,1
175.0,68.4,1,1,3,4,3,0,3,0,2,0,1
170.8,64.7,2,2,1,4,3,1,1,4,1,1,0
171.9,72.3,4,2,0,6,1,0,1,2,1,1,1
172.7,62.2,2,2,1,5,3,2,0,0,0,0,0
178.4,65.3,2,2,2,5,2,1,0,9,0,0,0
182.9,63.2,1,0,0,3,1,2,2,0,1,0,0
181.1,66.0,2,2,1,4,1,2,2,6,1,0,0
182.4,70.1,3,4,1,3,3,3,3,2,3,0,2
178.1,73.7,1,2,2,6,3,0,1,6,0,1,1
181.8,59.6,1,1,3,4,1,0,2,0,0,0,0
175.4,64.6,3,3,1,6,2,1,3,0,0,0,1
172.4,67.3,3,2,1,6,1,1,1,2,1,0,1
173.8,66.3,2,2,1,6,2,1,3,0,3,0,2
173.0,70.2,2,3,1,5,2,1,2,0,0,3,0
175.1,60.0,2,0,1,6,1,1,0,0,0,0,1
176.7,68.1,2,2,1,4,2,1,1,9,2,0,1
188.0,63.0,1,3,3,6,2,1,1,6,0,2,1
176.5,67.1,4,2,0,3,1,1,2,0,1,0,0
170.6,69.9,1,2,0,5,3,2,1,0,1,1,0
173.5,58.8,2,2,1,6,1,0,0,0,2,0,1
173.2,61.9,0,2,2,5,3,1,1,0,1,0,0
175.2,64.9,2,0,0,4,1,1,1,10,1,0,0
168.5,62.8,3,2,1,5,1,1,0,0,3,0,2
170.8,65.4,2,4,3,6,2,2,2,0,1,0,1
174.2,68.1,1,1,1,4,1,1,2,4,1,1,1
167.2,74.8,2,2,3,4,3,1,1,0,0,0,0
181.6,68.7,2,4,3,3,3,1,0,0,1,0,1
168.0,73.1,1,2,1,4,3,1,2,5,0,1,0
182.8,60.5,1,3,1,5,2,0,1,0,2,0,1
165.7,66.3,1,2,3,5,3,0,3,0,1,0,0
178.4,62.2,1,1,0,6,1,1,1,0,3,0,2
161.1,61.1,2,3,0,4,2,1,3,0,3,0,2
169.1,64.1,1,2,1,5,3,1,0,0,0,1,0
161.2,63.1,2,2,3,5,3,2,1,10,0,0,0
166.2,63.4,2,2,1,5,2,0,1,0,1,1,0
167.4,60.0,0,2,1,4,3,2,2,0,1,0,0
176.5,66.0,2,2,0,6,3,2,2,0,0,1,1
173.6,63.2,1,1,2,4,2,1,1,8,1,0,0
172.1,59.8,1,2,1,5,3,1,0,0,0,0,0
173.0,64.4,2,2,1,7,1,1,1,0,2,0,2
175.4,63.1,2,3,1,5,2,0,1,6,0,0,0
174.6,61.5,3,0,1,6,2,1,3,3,0,0,1
168.7,65.2,1,2,1,6,2,1,0,0,2,0,1
176.5,60.1,2,2,1,4,3,3,3,0,1,1,1
175.1,60.4,3,1,2,3,3,2,3,0,0,2,0
174.0,68.9,2,2,1,5,1,0,0,0,1,1,0
162.8,62.4,1,2,3,8,2,1,3,0,2,0,2
174.0,61.9,1,4,1,5,3,1,1,0,1,0,1
175.9,65.3,3,2,1,5,2,1,1,0,2,0,1
181.5,69.5,1,2,1,4,3,0,2,0,1,0,0
181.0,67.7,2,2,2,6,1,1,1,6,0,0,1
180.9,61.9,1,1,1,4,1,1,1,7,2,1,1
174.2,65.1,2,2,1,6,1,3,2,0,1,0,1
181.2,58.9,2,0,2,5,2,1,2,0,0,0,0
179.1,66.6,3,2,2,5,1,1,1,0,2,0,1
173.6,61.1,2,2,3,3,2,3,2,0,0,1,0
176.8,57.3,1,3,1,5,1,0,1,5,2,1,1
176.1,61.3,2,4,2,3,1,0,0,2,1,1,1
171.3,64.1,4,2,1,7,2,0,0,0,1,0,2
177.1,62.4,1,4,3,5,2,1,1,0,1,2,1
170.8,61.8,3,1,2,6,3,1,1,0,1,0,1
186.7,61.1,0,1,3,4,3,1,0,0,0,2,0
162.8,60.0,1,2,2,5,2,1,0,2,1,0,0
174.6,66.0,2,2,3,6,1,2,3,0,1,0,1
182.2,64.3,2,2,0,5,3,1,0,0,1,1,0
176.0,67.0,2,2,1,5,1,2,3,3,0,0,0
172.5,54.9,2,2,2,4,3,0,1,2,3,0,2
180.4,60.9,3,2,1,6,2,1,2,0,1,0,1
177.4,66.0,2,3,0,7,1,1,1,0,1,0,2
184.0,68.7,2,2,1,5,1,1,1,0,2,0,1
168.5,68.8,3,2,0,7,2,1,0,1,2,1,2
170.5,62.8,3,2,0,5,1,1,3,0,3,0,2
175.0,63.1,2,2,1,6,1,1,1,0,0,0,1
179.3,60.7,3,2,1,5,3,0,0,0,2,1,1
172.0,50.3,2,0,1,5,1,0,0,0,0,1,0
175.5,70.7,1,2,1,6,1,1,3,0,1,1,1
180.3,61.2,2,2,0,6,3,1,0,0,1,0,1
173.3,65.4,2,4,1,5,2,1,1,0,2,0,1
173.9,64.7,2,4,1,5,1,0,1,0,1,0,1
172.3,66.5,4,2,1,7,3,2,2,0,1,0,2
178.1,67.9,1,0,0,4,1,1,0,10,0,0,0
167.1,59.9,2,2,1,6,1,1,1,0,2,0,1
175.4,65.0,1,4,3,5,3,0,1,10,2,0,1
173.9,67.3,1,1,2,6,2,1,0,0,1,0,1
176.8,57.8,2,1,1,6,1,0,1,0,0,3,1
177.3,62.7,3,2,0,6,1,0,0,0,0,0,1
174.8,54.2,2,2,0,5,1,1,2,0,1,0,0
174.8,71.8,2,2,0,7,1,1,2,3,1,0,2
172.3,66.0,1,2,0,5,3,1,2,0,1,1,1
180.5,58.0,1,3,2,4,2,0,1,0,0,0,0
176.6,57.5,2,2,1,5,1,2,1,0,1,0,0
170.9,59.7,2,2,1,4,3,0,2,0,0,0,0
168.0,68.4,1,2,3,3,2,2,0,0,1,0,0
171.3,57.7,1,2,1,5,1,1,1,5,0,0,0
182.2,66.4,2,2,0,4,3,1,0,0,2,0,1
176.6,57.6,0,2,1,5,2,1,2,0,1,0,0
165.5,59.4,2,2,3,6,1,1,1,0,2,0,1
167.7,58.9,2,5,1,5,2,0,2,0,1,1,2
171.5,64.1,2,2,0,5,1,0,1,0,0,0,0
177.3,54.4,2,2,1,5,1,1,0,0,1,1,0
178.4,66.3,2,2,1,6,1,1,0,3,1,0,1
179.7,69.1,2,3,2,6,2,1,3,0,1,0,1
171.0,63.2,4,0,3,4,1,0,3,9,1,0,0
177.6,63.2,1,4,0,4,2,2,2,0,0,1,1
163.4,62.3,2,1,1,4,2,1,2,5,2,0,1
175.0,57.7,2,0,2,5,3,0,0,0,1,0,0
181.5,57.2,2,0,1,6,3,1,1,0,0,0,1
170.1,63.3,0,2,0,4,2,1,2,9,0,0,0
176.1,62.1,1,2,0,5,1,0,1,0,3,0,2
171.1,77.6,2,2,1,6,3,0,0,0,0,0,1
168.9,59.4,2,2,0,4,1,1,0,0,0,2,0
172.1,68.1,2,2,0,5,1,2,0,0,2,0,1
161.8,69.7,2,2,0,6,3,1,2,0,3,0,2
171.4,69.6,1,3,1,7,3,1,0,0,0,0,2
181.8,63.1,2,2,2,4,1,0,1,5,0,0,0
169.7,62.5,2,4,3,5,3,0,1,5,1,0,1
169.3,65.4,1,2,1,5,2,0,1,9,0,3,0
165.2,62.7,1,2,1,7,1,1,1,1,1,0,2
174.6,63.4,2,0,1,5,2,2,1,0,1,1,0
171.8,58.4,2,5,2,4,3,1,3,4,0,0,2
180.3,68.9,1,5,0,4,1,1,2,0,1,0,2
168.0,67.7,2,1,0,6,3,0,1,3,1,1,1
165.1,57.8,4,4,2,5,1,1,1,7,2,1,1
174.5,67.8,2,2,1,7,1,1,1,0,0,0,2
181.7,64.6,2,2,1,5,3,1,1,8,0,0,0
172.3,64.2,2,0,1,5,1,1,0,10,0,3,0
173.2,62.2,1,2,1,5,1,1,1,10,1,0,0
180.8,68.2,2,3,0,5,1,0,3,0,0,3,2
172.2,62.6,1,4,0,5,1,0,1,4,2,0,1
180.3,69.6,1,2,1,5,3,2,2,0,2,1,1
173.4,58.5,3,1,0,5,1,0,1,0,1,1,0
165.9,68.7,3,2,2,6,3,1,1,9,0,0,1
169.1,70.5,2,1,1,6,2,0,3,9,0,0,1
172.1,73.6,3,5,2,3,2,3,0,0,0,0,2
187.5,55.7,1,0,0,7,2,1,2,0,0,0,2
177.3,64.0,1,2,2,6,2,0,2,0,0,0,1
173.6,68.4,2,2,1,6,2,2,0,2,0,0,1
170.9,67.9,3,3,1,4,3,1,1,0,0,0,0
173.5,66.8,2,0,0,5,3,0,1,0,2,0,1
182.8,63.4,2,2,3,5,3,1,2,7,0,1,0
179.7,54.2,3,0,0,6,3,1,1,0,1,0,1
175.4,66.5,2,2,0,5,1,3,2,0,1,0,0
177.5,63.3,2,2,0,6,1,0,3,0,2,1,1
171.5,53.7,2,2,3,5,3,1,3,0,0,0,0
179.1,59.3,1,2,1,4,3,1,1,0,0,0,0
170.1,54.2,2,2,2,5,3,1,0,4,1,0,0
167.3,74.2,2,1,0,4,1,0,0,0,0,0,0
177.4,72.2,1,1,3,5,1,0,1,0,1,1,0
175.7,70.4,2,0,1,5,2,0,2,2,1,0,0
170.3,62.9,3,0,3,5,2,1,0,0,1,0,0
165.6,63.6,4,1,2,4,3,1,0,0,0,0,0
175.7,72.9,2,3,1,6,1,1,1,5,0,0,1
179.2,67.6,1,1,0,3,1,2,2,0,1,0,0
175.7,57.6,2,2,3,6,1,2,1,0,0,0,1
175.7,67.0,1,5,2,6,3,2,3,5,1,0,2
177.7,56.3,3,5,1,4,1,3,2,0,0,0,2
179.0,70.1,2,3,1,5,1,1,0,1,0,2,0
171.4,57.8,3,3,3,5,2,1,2,8,0,1,0
173.6,69.8,1,4,1,6,1,2,1,0,1,0,1
166.1,66.9,0,2,3,6,2,1,2,0,1,0,1
175.9,61.2,3,4,0,5,2,2,0,5,1,1,1
179.7,69.9,3,4,0,4,3,2,3,7,1,0,1
168.9,62.3,4,1,1,4,3,1,3,0,1,0,0
188.2,64.8,2,1,0,5,2,1,3,0,1,0,2
177.9,66.0,2,2,1,5,2,2,1,0,1,1,0
182.2,68.1,2,0,3,5,3,1,2,0,0,0,0
174.6,63.4,2,2,1,5,3,2,0,0,0,0,0
170.6,64.6,1,2,0,4,3,2,2,0,1,0,0
167.8,62.0,1,1,3,4,1,1,2,0,0,0,0
165.4,65.5,3,2,1,5,1,1,1,4,1,1,0
176.9,62.3,2,2,3,4,2,0,1,0,1,1,0
173.5,65.1,1,4,1,6,1,2,3,0,2,0,1
173.2,75.7,2,2,1,5,3,1,1,7,1,0,0
165.8,67.9,4,2,1,5,3,2,1,0,1,1,0
183.0,58.9,1,1,1,7,3,1,3,0,1,0,2
177.8,61.9,4,2,2,4,2,1,2,0,1,0,0
170.7,54.0,3,0,2,4,1,1,0,0,0,0,0
177.9,64.4,1,2,1,3,3,2,0,9,3,0,2
166.3,62.2,1,2,1,7,2,1,1,6,1,0,2
169.0,75.2,1,2,1,6,2,0,0,0,2,3,1
172.6,63.0,2,3,1,3,2,1,3,0,2,0,1
176.3,58.4,1,4,3,5,3,1,1,0,2,1,1
184.1,60.7,2,4,1,5,2,1,1,5,3,0,2
176.8,70.1,0,5,3,6,3,1,0,0,0,2,2
173.9,64.5,2,2,1,3,2,1,1,10,0,3,0
168.2,60.7,1,3,3,4,3,1,1,6,1,0,0
173.3,68.9,1,2,1,5,2,0,1,1,1,0,0
179.6,67.8,1,3,1,4,3,0,2,0,0,0,0
176.5,60.6,2,2,0,3,2,1,0,0,0,0,0
171.4,58.4,3,2,1,5,1,1,2,0,0,1,1
172.6,70.0,2,1,1,6,1,0,3,0,3,0,2
166.4,66.2,1,2,1,5,1,3,1,0,2,0,1
174.3,66.2,1,2,1,7,2,1,0,0,1,0,2
182.8,58.7,1,5,1,5,3,1,1,0,0,0,2
190.8,67.3,2,2,1,6,2,0,2,0,0,0,1
173.3,65.6,1,1,1,7,1,0,2,0,2,0,2
174.0,58.6,2,1,1,5,1,0,1,0,0,1,0
176.0,58.4,4,1,0,6,1,1,2,0,0,0,1
170.1,63.0,2,2,1,6,1,1,2,1,2,0,1
179.3,66.7,1,3,1,5,1,0,1,7,0,0,0
174.1,62.6,0,4,0,5,1,0,1,9,1,0,1
182.6,62.0,1,3,1,7,3,1,2,0,1,0,2
177.3,54.0,2,4,0,4,2,1,2,0,0,0,1
169.3,70.2,1,2,1,4,3,1,2,5,1,0,0
173.3,58.8,2,0,0,4,3,2,2,0,1,2,0
179.1,58.7,0,2,1,3,1,2,1,0,0,0,0
166.9,68.8,0,4,1,2,2,1,1,0,1,0,1
176.9,68.6,1,2,3,5,3,3,0,0,0,0,0
175.6,47.5,4,3,0,4,3,1,3,5,1,0,0
181.4,67.7,1,2,3,6,1,1,2,0,1,0,1
169.5,66.8,1,1,2,6,3,1,2,3,0,1,1
169.8,72.8,1,2,1,4,3,3,1,0,0,0,0
174.0,61.1,1,2,1,6,3,1,0,4,1,0,1
175.0,57.9,1,0,2,5,3,1,1,0,0,0,0
172.4,69.3,2,1,1,5,3,0,1,0,0,0,0
180.5,58.4,3,4,2,3,2,1,0,9,0,0,1
180.0,61.6,1,5,1,2,2,1,0,0,1,0,2
165.9,72.5,2,3,3,7,1,0,1,0,1,0,2
172.7,58.8,1,2,2,5,1,1,3,7,0,0,0
169.6,62.4,2,2,1,5,3,1,1,6,1,0,0
170.1,65.7,1,2,3,4,1,1,1,0,1,0,0
168.7,67.2,3,2,0,4,1,1,0,0,2,1,1
175.4,62.2,4,2,3,7,3,2,2,0,0,0,2
166.2,63.0,1,2,3,4,2,2,1,0,1,0,0
164.9,62.4,2,2,3,4,3,2,0,0,1,0,0
176.9,63.7,2,0,3,5,2,0,0,0,1,1,0
175.7,59.0,3,2,3,5,3,1,1,6,2,0,1
174.6,68.0,2,5,1,4,2,1,3,6,0,1,2
179.0,68.3,2,4,1,5,1,1,1,0,1,1,1
178.7,59.5,1,2,2,5,1,2,0,0,1,1,0
172.4,69.6,2,2,1,5,3,0,0,8,0,0,0
173.4,63.6,2,4,1,4,3,0,1,0,0,0,1
171.6,66.0,1,2,1,3,1,2,1,0,1,2,0
173.6,62.9,2,2,1,6,3,0,0,10,1,0,1
174.3,65.7,1,2,1,5,3,2,1,0,0,0,0
176.6,63.6,2,3,1,5,2,0,3,0,0,1,1
170.3,64.9,2,0,3,4,1,0,1,8,0,0,0
171.8,70.2,2,1,1,5,1,1,1,0,0,0,0
178.3,56.4,2,0,1,5,1,2,1,0,1,1,0
172.5,62.6,2,1,1,5,2,1,1,0,3,0,2
173.9,65.6,2,4,1,5,2,0,2,0,1,0,1
164.6,68.9,3,5,1,6,2,0,1,4,0,0,2
169.7,70.5,2,4,0,6,2,3,3,2,0,0,1
171.1,58.7,2,4,0,6,1,0,0,0,0,0,1
179.5,64.5,1,5,3,7,1,0,1,0,2,0,2
172.3,68.6,2,3,3,4,3,0,1,0,0,0,0
184.5,70.4,2,0,1,5,1,3,2,0,2,0,1
173.1,74.1,0,4,1,5,2,1,1,1,0,0,1
171.0,67.1,2,1,0,5,2,1,0,6,0,3,0
170.8,68.5,2,2,3,3,2,3,1,0,2,1,1
165.4,57.8,1,5,1,5,2,3,0,0,2,0,2
175.7,68.7,3,2,0,4,1,1,0,1,0,0,0
175.2,63.5,2,2,1,3,2,2,3,0,0,1,1
169.9,63.7,1,1,1,6,1,0,1,0,1,1,1
178.3,63.3,4,2,1,6,3,0,1,5,0,1,1
167.4,65.3,1,0,3,4,1,0,2,0,0,0,0
175.0,57.8,1,3,0,4,3,1,1,7,1,2,0
178.2,70.8,2,1,1,5,2,2,0,8,1,0,0
171.6,73.2,3,2,2,5,1,1,1,0,1,0,0
178.6,65.8,2,3,2,4,1,2,0,1,2,0,1
171.7,67.3,2,0,0,5,1,0,1,0,0,0,0
181.1,66.6,1,0,0,5,3,1,0,0,0,1,0
170.7,75.4,2,2,1,4,3,1,0,0,0,1,0
174.8,66.9,1,2,2,7,2,2,0,8,1,0,2
169.9,59.6,2,2,3,5,1,1,1,0,1,0,0
165.4,61.3,3,4,1,5,3,2,2,3,1,1,1
180.6,62.5,2,1,3,5,1,1,1,0,1,0,0
168.1,64.7,2,0,2,3,2,0,0,8,0,1,0
169.7,62.4,2,2,1,6,2,0,1,0,2,1,1
181.0,60.4,3,3,2,6,2,1,1,0,0,2,1
187.2,67.8,2,2,1,6,2,2,1,6,0,0,1
176.1,64.9,3,5,1,4,2,1,2,5,1,0,2
176.4,64.8,2,0,1,4,3,1,1,10,3,0,2
174.0,68.2,1,2,3,5,3,0,1,1,1,0,0
170.6,68.2,1,2,1,4,1,1,1,8,0,0,0
170.9,70.7,1,5,2,5,2,1,1,0,0,0,2
179.0,66.1,2,3,3,3,2,0,1,0,3,0,2
175.9,63.0,2,2,1,5,3,0,1,0,1,0,0
176.0,60.4,1,4,1,5,3,0,2,0,1,0,1
178.9,68.2,1,2,0,5,3,1,0,0,0,1,0
173.8,63.3,1,4,2,6,1,2,2,0,0,0,1
172.9,63.9,1,1,0,5,2,0,1,8,1,0,0
182.2,67.1,1,2,1,4,3,0,2,9,1,0,0
165.0,66.7,2,2,2,4,2,1,1,0,2,0,1
184.1,63.8,1,3,2,4,3,1,1,0,0,0,0
174.9,71.7,1,2,3,4,2,1,0,4,0,1,0
175.5,60.9,4,2,1,6,1,1,1,0,2,0,1
176.0,50.2,2,2,1,4,2,0,0,0,0,1,0
177.1,69.0,0,2,1,5,3,0,2,4,2,0,1
179.6,75.0,3,4,0,5,3,1,1,0,1,1,1
174.2,69.4,2,0,2,5,2,1,3,0,2,0,1
169.7,62.6,2,3,0,5,2,2,1,8,0,0,0
179.8,56.6,1,2,1,5,1,1,0,0,0,0,0
171.9,66.3,3,1,1,6,3,1,1,0,0,1,1
165.8,66.5,1,4,3,4,1,0,2,9,0,2,1
172.4,65.3,3,0,3,7,1,1,0,9,1,1,2
168.5,58.5,1,4,0,5,1,1,2,0,2,1,1
172.9,71.6,3,4,0,6,1,1,0,0,3,0,2
174.5,56.2,3,0,2,5,1,0,1,6,1,0,0
168.4,58.1,1,2,1,4,2,0,1,0,1,1,0
168.6,60.0,1,0,1,3,2,0,0,7,0,0,0
176.8,68.8,2,2,0,5,1,0,2,0,0,1,1
169.9,62.0,4,1,1,5,3,0,1,0,0,0,0
176.6,64.4,2,1,1,6,1,0,0,0,1,1,1
170.5,61.8,2,2,2,4,2,0,0,0,3,1,2
173.1,62.5,2,0,1,4,2,2,1,7,0,0,0
167.7,60.9,1,2,1,6,1,1,1,0,0,2,1
168.4,65.0,2,4,1,4,1,1,1,0,0,0,1
167.7,63.7,2,2,1,6,1,3,3,0,1,0,1
178.8,65.6,1,3,0,5,3,2,0,0,1,1,0
173.2,59.0,2,3,0,3,1,0,1,0,1,0,0
175.1,60.1,1,5,0,6,2,1,0,0,1,1,2
173.3,64.1,2,0,3,5,2,1,0,0,1,0,0
170.3,69.6,3,4,3,5,2,2,1,0,1,0,1
166.6,70.0,1,2,0,6,1,1,3,7,0,0,1
167.3,65.1,0,4,2,5,2,0,2,5,1,1,1
168.0,68.3,1,0,1,6,2,1,2,0,3,0,2
174.8,62.1,2,0,3,4,2,1,1,0,1,0,0
173.0,62.0,2,2,2,6,2,1,0,0,3,1,2
181.7,68.9,4,3,1,4,2,1,1,0,1,1,0
174.7,63.3,2,2,3,6,1,1,3,0,1,0,1
173.9,64.5,1,0,3,4,3,1,1,0,1,1,0
175.6,63.4,3,2,1,2,2,2,1,0,0,0,0
169.2,57.4,2,5,3,4,2,1,1,0,0,0,2
170.8,67.6,1,5,0,5,1,1,0,0,0,0,2
179.4,62.5,3,2,0,3,1,0,0,9,2,0,1
177.3,62.0,2,1,3,4,3,0,2,2,0,0,0
177.6,62.7,2,2,1,6,2,1,0,9,1,0,1
170.8,69.7,1,0,2,7,2,1,1,2,1,1,2
175.8,60.3,1,0,3,5,1,1,1,3,0,0,0
171.7,59.7,2,2,0,7,2,1,1,0,2,1,2
178.9,61.5,1,3,0,4,2,0,2,5,0,1,1
170.4,74.7,1,2,2,6,1,1,0,0,0,0,1
171.8,65.3,2,2,0,5,2,1,0,0,1,0,0
176.6,70.7,1,0,0,5,3,1,0,0,0,0,0
173.6,65.1,0,2,3,4,3,3,1,0,1,0,0
165.7,57.7,1,1,3,6,1,1,0,9,0,0,1
169.2,61.1,2,2,3,5,3,1,1,2,1,1,0
168.6,68.8,0,0,3,6,2,2,0,2,1,2,1
169.2,72.1,1,2,3,4,2,1,0,6,1,0,0
176.4,62.5,4,0,3,5,2,0,1,0,2,0,1
179.8,69.0,1,2,3,5,1,1,2,3,1,0,0
169.4,57.4,2,1,0,5,1,2,1,0,1,0,0
180.6,59.7,2,2,1,4,3,0,0,2,0,0,0
176.3,69.4,2,3,3,5,1,0,0,0,2,0,1
178.4,63.5,1,4,1,5,3,1,3,0,1,0,1
170.5,66.1,0,2,3,4,1,1,1,0,0,0,0
177.3,66.7,2,4,0,6,3,0,1,0,1,0,1
172.9,72.1,2,1,0,5,3,1,0,0,0,0,0
176.4,64.5,2,0,0,6,1,1,0,0,1,1,1
173.5,70.7,1,2,1,6,1,0,1,0,1,0,1
174.5,59.1,2,2,1,5,3,0,1,9,0,0,0
176.8,70.3,2,1,1,5,3,1,2,2,0,1,0
175.6,68.0,2,2,0,6,3,1,0,5,1,0,1
170.2,65.4,2,0,3,7,3,0,3,10,1,0,2
179.1,66.3,2,5,1,5,3,2,2,0,0,0,2
169.2,64.4,2,0,1,4,3,1,1,8,0,0,0
176.7,68.3,4,2,0,4,3,1,1,0,2,1,1
174.3,70.8,2,2,0,6,1,1,1,8,1,0,1
179.0,58.5,1,0,1,5,2,0,1,1,0,0,0
175.8,63.2,2,2,0,6,2,0,2,0,1,0,1
169.4,67.6,1,0,1,4,1,3,1,0,0,0,0
177.1,55.5,3,4,0,7,1,1,0,0,1,2,2
179.4,65.5,2,5,1,6,2,1,0,0,0,1,2
174.7,65.4,4,3,3,5,3,1,3,6,1,0,0
186.7,61.9,2,2,3,5,3,0,1,7,0,0,0
174.1,69.1,3,4,1,6,3,2,1,0,2,1,1
182.1,65.1,1,2,1,4,2,1,1,0,1,1,0
172.1,58.5,0,0,1,7,1,0,1,0,1,0,2
174.5,68.7,2,2,1,4,3,1,1,0,1,0,0
179.4,63.8,2,1,1,5,2,2,2,0,1,0,0
177.2,67.3,1,2,3,4,3,1,1,10,0,1,0
178.8,60.4,2,0,1,5,1,1,1,0,1,0,0
182.5,58.4,2,4,2,4,3,1,2,0,1,1,1
